customer_id,gender,distance,Other,Unknown,Work,arabic,breakfast,burgers,desserts,free delivery,grills,lebanese,salads,sandwiches,shawarma,cakes,crepes,italian,pasta,pizzas,soups,indian,fries,mexican,american,milkshakes,asian,healthy food,japanese,sushi,mojitos,mandazi,omani,manakeesh,kids meal,donuts,fresh juices,ice creams,pancakes,waffles,hot dogs,dimsum,rice,sweets,steaks,pizza,mishkak,biryani,thali,vegetarian,pastry,seafood,chinese,thai,coffee,organic,smoothies,karak,rolls,hot chocolate,pastas,combos,bagels,churros,shuwa,frozen yoghurt,kushari,spanish latte,family meal,kebabs,cafe,fatayers
4JELBTL-0,1,0.000804714,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4JJ90C9-0,1,0.526075258,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4K3GBPU-0,0,0.002556575,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4KE2QGO-0,1,0.004784487,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4KFYDA5-1,1,0.003874071,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4KQ80LC-1,1,0.008047429,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4KYWXJR-0,0,0.004849533,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4L1NE6M-0,0,0.010584289,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4L9VPGX-0,1,0.006181597,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4LHZSTF-0,1,0.000588199,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4LKX61S-1,1,0.000251501,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4LQTD6V-1,1,0.00072941,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4LU1XIR-0,0,0.002949524,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4MFHHK5-0,0,0.002007472,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4MHEDQJ-0,0,0.005144612,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4MLUEE4-0,0,0.00595979,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4MMSCQO-0,1,0.000374095,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4MOCNPN-1,0,0.006761511,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4MVCWIY-0,1,0.003302992,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4MVCWIY-1,1,0.005592098,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4MYR4TI-2,0,0.003428496,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4N052QL-1,1,0.007723834,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4N2ZY69-0,1,0.013545337,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4N4CK7T-0,1,0.526236736,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4N5MNXV-1,0,0.004912552,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4N5MNXV-2,0,1.46E-05,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4NVYHXW-0,1,0.001359386,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4NWYEYG-0,0,0.001709862,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4ODN7FP-0,0,0.002229777,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4OG9FZ8-1,1,0.003859387,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4P8GC1G-1,1,0.003967505,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4POJBTP-0,1,0.007339094,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4PPFMBW-0,1,0.000197235,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4PUL5OQ-0,1,0.007456755,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4PZGP1X-1,1,0.005278529,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4Q4SWS6-1,1,0.003838299,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4Q5DUHT-1,1,0.000660174,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4Q79X69-0,1,0.003752836,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4Q7OSJA-1,1,0.526371174,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4Q7OSJA-2,1,0.005479283,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4Q7OSJA-3,1,0.005411207,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4Q9R8KO-0,1,0.526011225,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4Q9R8KO-2,1,0.003877393,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4Q9R8KO-3,1,0.003482966,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4QAQ7MZ-0,1,0.527298397,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4QAQ7MZ-1,1,0.005963072,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4QDY0EY-0,0,0.08918252,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4QI19K6-0,0,0.010521773,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4QILUTY-0,0,0.003963694,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4QWQFHK-1,1,0.526043275,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4QWQFHK-2,1,0.006408645,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4QXB9B0-0,1,0.000784216,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4QXB9B0-1,1,0.00014965,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4R0RGFU-2,1,0.000571829,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4R0RGFU-3,1,0.000660377,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4R9SVWG-0,1,0.000252398,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4RKGBRG-0,1,0.000436312,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4ROLZEK-3,1,0.003917584,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4RSCQET-0,1,0.006868341,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4RVGGV0-0,1,0.002889821,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4RVGGV0-1,1,0.004973122,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4S8PH5V-0,0,0.008045225,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4SARWJD-0,0,0.004428836,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4SLAKNQ-0,0,0.003717039,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4SOQGC3-1,1,0.00737189,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4T70NGK-1,1,0.01089544,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4TCEC3R-0,1,0.000618894,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4TOLTN9-1,0,0.002301499,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4TOLTN9-2,0,0.003847905,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4TTJ2V4-0,1,0.013402269,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4TXLUMP-0,0,0.002711616,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4TY1GJ4-0,1,0.007885384,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4TY1GJ4-1,1,0.003808152,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4TYEW4E-0,0,0.006547759,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4TZZ4JV-0,1,0.526656638,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4TZZ4JV-1,1,0.000606993,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4U0H7X9-0,1,0.006027538,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4U1JQ86-0,1,0.000307367,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4U28P8N-1,1,0.003143373,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4U28P8N-3,1,0.003306697,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4U8BGP0-0,1,0.002580859,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4U8SAFL-2,1,0.003963022,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4UAP3RW-1,1,0.004379127,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4UFAFFQ-0,0,0.002719203,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4UHAQ2A-1,1,0.002909416,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
4UW49MZ-2,0,0.003850266,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
